spectrum_lambda,method,baseline,paired_delta_mean,paired_delta_sd,relative_change_percent,wins,n_seeds
1.0,scalar_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_linear_sigma,0.005416293629175689,0.0009055043897678437,10.026430963903298,0,3
1.0,scalar_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_tanh_sigma,0.001516001778268795,0.0011619150645918563,2.617386155348256,0,3
1.0,scalar_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_tanh_sigma,0.0055230786656913404,0.0006321904194044904,10.244357913729797,0,3
1.0,scalar_gate_loglinear_lo0p1_hi3,fourier_gate_loglinear_lo0p1_hi3,0.004426986840561975,0.0007038087178954888,8.047682400806334,0,3
1.0,scalar_gate_loglinear_lo0p1_hi3,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,-0.006668139409501827,0.0004978457225806044,-10.087256460321203,3,3
1.0,scalar_gate_loglinear_lo0p1_hi3,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,-0.0005169449563079109,0.000986464692570582,-0.8622446843837728,2,3
1.0,fourier_gate_loglinear_lo0p1_hi3,score,-0.0223656439044126,0.0010417519268781413,-28.905477374293497,3,3
1.0,fourier_gate_loglinear_lo0p1_hi3,scalar_gaussian,-0.019541758283193527,0.0011974252853111625,-26.21252616829537,3,3
1.0,fourier_gate_loglinear_lo0p1_hi3,fourier_gaussian,-0.07277222922148338,0.006707905317084768,-56.95043490445748,3,3
1.0,fourier_gate_loglinear_lo0p1_hi3,scalar_normalized,-0.023330195297721974,0.0016484932017854928,-29.78082356157803,3,3
1.0,fourier_gate_loglinear_lo0p1_hi3,fourier_normalized,-0.029632538626751952,0.0044412700673594745,-35.009260410596724,3,3
1.0,fourier_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4,-0.0032066266774879656,0.0004776969374430669,-5.508145114521357,3,3
1.0,fourier_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4,-0.00019705951385983836,0.0002046498887785896,-0.35694969780551977,2,3
1.0,fourier_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,-0.013883701447792877,0.0011323562671497185,-20.152509525983998,3,3
1.0,fourier_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,-0.007200921629539325,0.000607488888345613,-11.575111966503936,3,3
1.0,fourier_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,-0.0026398933901482075,0.00038608586652488097,-4.5792244245174025,3,3
1.0,fourier_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.0019492918812941892,0.00044234129468420625,3.6737384272126583,0,3
1.0,fourier_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_linear_sigma,-0.0026378265953976416,0.0008526028926680092,-4.575803358916552,3,3
1.0,fourier_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_linear_sigma,0.0009893067886137137,0.0005517621606511826,1.8313660405567367,0,3
1.0,fourier_gate_loglinear_lo0p1_hi3,scalar_gate_s1p5_p4_tanh_sigma,-0.00291098506229318,0.0007436674382429163,-5.025833155138127,3,3
1.0,fourier_gate_loglinear_lo0p1_hi3,fourier_gate_s1p5_p4_tanh_sigma,0.0010960918251293657,0.00020672193212969883,2.0330612041957963,0,3
1.0,fourier_gate_loglinear_lo0p1_hi3,scalar_gate_loglinear_lo0p1_hi3,-0.004426986840561975,0.0007038087178954888,-7.448269339968993,3,3
1.0,fourier_gate_loglinear_lo0p1_hi3,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,-0.011095126250063802,0.0010838788952608862,-16.784199770112053,3,3
1.0,fourier_gate_loglinear_lo0p1_hi3,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,-0.0049439317968698855,0.0006283594085688312,-8.246291717890298,3,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,score,-0.011270517654348796,0.0013903841246046718,-14.566077079948514,3,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gaussian,-0.008446632033129725,0.0021920070344597594,-11.329971438281039,3,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gaussian,-0.061677102971419574,0.006372787303389754,-48.2675585927001,3,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_normalized,-0.01223506904765817,0.002003139439759734,-15.617976100166231,3,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_normalized,-0.018537412376688153,0.005489873619286569,-21.90096182472199,3,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4,0.007888499572575836,0.0013066388306639848,13.550377001050308,0,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4,0.010898066736203964,0.0008834321634424243,19.74054209287828,0,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,-0.0027885751977290755,0.0008478212791567794,-4.047680544520171,3,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,0.0038942046205244774,0.0016782412952191926,6.259734076002088,0,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.008455232859915595,0.000930150043106597,14.666656226194764,0,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.01304441813135799,0.0013082493519681216,24.584199323696467,0,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_linear_sigma,0.008457299654666161,0.0017870427754046138,14.670767303167388,0,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_linear_sigma,0.012084433038677516,0.0013931416265936007,22.370229883318228,0,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_tanh_sigma,0.008184141187770623,0.001649099372027883,14.129968806994375,0,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_tanh_sigma,0.012191218075193168,0.0010777062496784093,22.612605926187324,0,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_loglinear_lo0p1_hi3,0.006668139409501827,0.0004978457225806044,11.218939677743966,0,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_loglinear_lo0p1_hi3,0.011095126250063802,0.0010838788952608862,20.169486712553187,0,3
1.0,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,0.006151194453193916,0.0014762888451844715,10.259960282344638,0,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,score,-0.017421712107542713,0.0006376340998475879,-22.515913572543166,3,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gaussian,-0.014597826486323642,0.0014056565613345183,-19.580935513979824,3,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gaussian,-0.06782829742461349,0.007334778580623123,-53.08138940479598,3,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_normalized,-0.018386263500852085,0.002220946341730144,-23.469930803752128,3,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_normalized,-0.024688606829882068,0.004039590492945891,-29.168269265390233,3,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4,0.0017373051193819201,0.00017589986336511953,2.9842353564066615,0,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4,0.004746872283010048,0.0007127960217631958,8.598390373311005,0,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_plateau_lo0p8_hi1,-0.008939769650922991,0.0017397348705990713,-12.97627968505246,3,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_plateau_lo0p8_hi1,-0.002256989832669439,0.0005080716248515398,-3.627995326770561,3,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.0023040384067216785,0.0005477535393891326,3.996642056251276,0,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_cap_lo1_hi2_d0p5,0.006893223678164075,0.00019341495778805434,12.991333394889226,0,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_linear_sigma,0.0023061052014722444,0.00031823409466245146,4.0003705874080975,0,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_linear_sigma,0.0059332385854835995,8.641413794006089e-05,10.983379252053616,0,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_s1p5_p4_tanh_sigma,0.0020329467345767058,0.00017785656780090053,3.509894720386031,0,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_s1p5_p4_tanh_sigma,0.006040023621999252,0.0004707925728177775,11.203201608463353,0,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_loglinear_lo0p1_hi3,0.0005169449563079109,0.000986464692570582,0.8697440058418993,1,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,fourier_gate_loglinear_lo0p1_hi3,0.0049439317968698855,0.0006283594085688312,8.987420641938426,0,3
1.0,fourier_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,scalar_gate_logsigmoid_lo0p1_hi1p5_s0p75_p2,-0.006151194453193916,0.0014762888451844715,-9.305245762896853,3,3
